behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications_pre_fresh,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,valid_n,valid_delta_usd,valid_wins,valid_losses,valid_flats,valid_flat_to_profit,valid_flat_to_loss,valid_losses_improved,valid_loss_to_nonloss,valid_winners_harmed,valid_winner_to_loss,joint_pass,repair_score
close_a0.75_r0.10_2b,close,0.75,0.1,2,expected_r,le,0.126843373535016,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,expected_r,le,0.161674278018405,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,expected_r,le,0.2023301025242247,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,expected_r,ge,0.28996695527258154,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,expected_r,ge,0.4014021000815497,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,expected_r,ge,0.45361065785615307,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,le,0.272264631043257,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,le,0.28721174004192873,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,ge,0.30716723549488056,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,ge,0.32545931758530183,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,ge,0.3626943005181347,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,ge,0.4057971014492754,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_win_rate,ge,0.4868421052631579,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,le,0.08985034339192623,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,le,0.11245498270748465,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,ge,0.14975745898888393,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,ge,0.19671842966445863,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,ge,0.2566054712996296,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,ge,0.33721788339599695,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,stability,ge,0.44472442584298566,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.8275796734142848,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.8420790231420375,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.8494403079273415,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.8576054056457244,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.8646121882926417,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.874697740561679,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,trailing_giveback,ge,0.8967585507542115,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.7163555457730956,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.7296018613408477,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.76,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.7747002262330679,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.7995731733677752,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.8148595874560972,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,quality,ge,0.8400000000000001,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,le,0.3572763578368383,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,ge,0.3845722601648459,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,ge,0.4137125336302984,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,ge,0.44349626195741826,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,ge,0.47499746846600327,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,ge,0.5285471018002386,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.10_2b,close,0.75,0.1,2,rank_score,ge,0.5719960562151344,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,stability,ge,0.33721788339599695,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,stability,ge,0.44472442584298566,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,trailing_giveback,ge,0.874697740561679,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,trailing_giveback,ge,0.8967585507542115,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,rank_score,ge,0.5719960562151344,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,reliability_win,le,0.2655132009803008,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,reliability_win,ge,0.3761738273374446,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,reliability_asset_strategy_win,ge,0.459540486044784,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,expected_r,ge,0.4014021000815497,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,expected_r,ge,0.45361065785615307,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_win_rate,ge,0.4057971014492754,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_win_rate,ge,0.4868421052631579,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,stability,ge,0.33721788339599695,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,stability,ge,0.44472442584298566,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_giveback,ge,0.8494403079273415,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_giveback,ge,0.8576054056457244,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_giveback,ge,0.8646121882926417,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_giveback,ge,0.874697740561679,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,trailing_giveback,ge,0.8967585507542115,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,quality,ge,0.8400000000000001,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.15_2b,close,0.75,0.15,2,rank_score,ge,0.5719960562151344,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,trailing_giveback,ge,0.8967585507542115,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,rank_score,ge,0.5719960562151344,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_win,ge,0.3761738273374446,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_asset_strategy_win,ge,0.459540486044784,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,expected_r,ge,0.4014021000815497,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,expected_r,ge,0.45361065785615307,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_win_rate,ge,0.4057971014492754,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_win_rate,ge,0.4868421052631579,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,stability,ge,0.33721788339599695,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,stability,ge,0.44472442584298566,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_giveback,ge,0.8494403079273415,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_giveback,ge,0.8576054056457244,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_giveback,ge,0.8646121882926417,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_giveback,ge,0.874697740561679,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,trailing_giveback,ge,0.8967585507542115,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,quality,ge,0.8400000000000001,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,rank_score,ge,0.5719960562151344,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_score,ge,-0.05612360587640852,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_score,ge,-0.019076476753512116,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_score,ge,0.017944480852766842,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_score,ge,0.07922181291414032,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_score,ge,0.18421042163583867,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_score,ge,0.22156966219986063,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_expected_r,ge,0.07339858947124882,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_expected_r,ge,0.09587491488518873,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_expected_r,ge,0.11973611964320728,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_expected_r,ge,0.1395124803801714,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_expected_r,ge,0.21481947009822153,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_expected_r,ge,0.24513895111390224,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_win,ge,0.2774425059218657,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_win,ge,0.28630674256749367,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_win,ge,0.29776452395286457,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_win,ge,0.3182110471300351,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_win,ge,0.34629591770185414,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_win,ge,0.3761738273374446,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_mean_r,le,0.10558505613350275,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_mean_r,le,0.10821210379473341,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_mean_r,ge,0.11093802037669297,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_mean_r,ge,0.11197295753630912,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_mean_r,ge,0.14673061446425303,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_mean_r,ge,0.1510826192894883,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_win,le,0.2739559235358578,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_win,ge,0.2792262732483457,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_win,ge,0.30622738525995047,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_win,ge,0.3073463268365817,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_win,ge,0.3100295778435063,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_strategy_win,ge,0.311195133979944,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_mean_r,ge,0.11457466774677837,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_mean_r,ge,0.1569651527438252,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_mean_r,ge,0.1973429665689098,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_mean_r,ge,0.23053020459079532,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_mean_r,ge,0.3494376818480413,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_win,ge,0.2910004813364106,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_win,ge,0.30492914979757085,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_win,ge,0.3265411458233644,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_win,ge,0.3544731173197028,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_win,ge,0.40072083424055294,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,reliability_asset_strategy_win,ge,0.459540486044784,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,expected_r,ge,0.126843373535016,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,expected_r,ge,0.161674278018405,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,expected_r,ge,0.2023301025242247,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,expected_r,ge,0.28996695527258154,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,expected_r,ge,0.4014021000815497,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,expected_r,ge,0.45361065785615307,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,trailing_win_rate,ge,0.272264631043257,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
lock_a0.75_f0.02,lock,0.75,0.02,1,trailing_win_rate,ge,0.28721174004192873,0,False,False,823,0.0,329,167,327,0,0,0,0,0,0,237,0.0,99,60,78,0,0,0,0,0,0,False,0.0
