behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,hold_n,hold_delta_usd,hold_wins,hold_losses,hold_flats,hold_flat_to_profit,hold_flat_to_loss,hold_losses_improved,hold_loss_to_nonloss,hold_winners_harmed,hold_winner_to_loss,all_n,all_delta_usd,all_wins,all_losses,all_flats,all_flat_to_profit,all_flat_to_loss,all_losses_improved,all_loss_to_nonloss,all_winners_harmed,all_winner_to_loss,joint_pass,repair_score
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_strategy_win,le,0.311195133979944,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_strategy_win,ge,0.311195133979944,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.0818494506114442,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.0818494506114442,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.11457466774677837,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.11457466774677837,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.1569651527438252,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.1569651527438252,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.1973429665689098,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.1973429665689098,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.23053020459079532,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.23053020459079532,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.3494376818480413,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.3494376818480413,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,le,0.41417781315300256,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.2711849864472477,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.2711849864472477,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.2910004813364106,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.2910004813364106,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.30492914979757085,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.30492914979757085,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.3265411458233644,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.3265411458233644,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.3544731173197028,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.3544731173197028,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.40072083424055294,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.40072083424055294,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,le,0.459540486044784,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,reliability_asset_strategy_win,ge,0.459540486044784,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.07848740026365177,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.07848740026365177,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.126843373535016,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.126843373535016,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.161674278018405,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.161674278018405,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.2023301025242247,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.2023301025242247,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.28996695527258154,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.28996695527258154,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.4014021000815497,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.4014021000815497,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,le,0.45361065785615307,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,expected_r,ge,0.45361065785615307,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.272264631043257,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.272264631043257,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.28721174004192873,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.28721174004192873,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.30716723549488056,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.30716723549488056,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.32545931758530183,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.32545931758530183,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.3626943005181347,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.3626943005181347,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.4057971014492754,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.4057971014492754,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,le,0.4868421052631579,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_win_rate,ge,0.4868421052631579,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.08985034339192623,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.08985034339192623,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.11245498270748465,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.11245498270748465,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.14975745898888393,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.14975745898888393,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.19671842966445863,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.19671842966445863,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.2566054712996296,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.2566054712996296,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.33721788339599695,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.33721788339599695,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,le,0.44472442584298566,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,stability,ge,0.44472442584298566,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.8275796734142848,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.8275796734142848,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.8420790231420375,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.8420790231420375,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.8494403079273415,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.8494403079273415,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.8576054056457244,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.8576054056457244,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.8646121882926417,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.8646121882926417,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.874697740561679,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.874697740561679,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,le,0.8967585507542115,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,trailing_giveback,ge,0.8967585507542115,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.7163555457730956,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.7163555457730956,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.7296018613408477,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.7296018613408477,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.76,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.76,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.7747002262330679,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.7747002262330679,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.7995731733677752,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.7995731733677752,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.8148595874560972,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.8148595874560972,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,le,0.8400000000000001,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,quality,ge,0.8400000000000001,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.3572763578368383,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.3572763578368383,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.3845722601648459,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.3845722601648459,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
