target,rule_type,field1,dir1,threshold1,quantile1,field2,dir2,threshold2,quantile2,disc_excluded,disc_excluded_pct,disc_target_removed,disc_wins_removed,disc_losses_removed,disc_flats_removed,disc_selection_frozen_delta_usd,disc_winner_pnl_removed,disc_loss_pnl_removed,disc_target_precision,valid_excluded,valid_excluded_pct,valid_target_removed,valid_wins_removed,valid_losses_removed,valid_flats_removed,valid_selection_frozen_delta_usd,valid_winner_pnl_removed,valid_loss_pnl_removed,valid_target_precision,discovery_pass,repair_score
barely_developed_loss,1D,expected_r,le,0.2023301025242247,0.5,,,,,413,0.5018226002430134,39,134,96,183,-41.442821225216775,90.00711158771624,-48.564290362499456,0.09443099273607748,110,0.4641350210970464,10,41,27,42,-46.128029777358556,60.990057763073054,-14.862027985714507,0.09090909090909091,False,-817.75
barely_developed_loss,1D,quality,le,0.76,0.4,,,,,352,0.42770352369380316,37,143,87,122,-38.41508515286176,78.82732519714608,-40.41224004428435,0.10511363636363637,103,0.4345991561181435,18,45,37,21,-20.695845441787384,39.36567329893084,-18.66982785714345,0.17475728155339806,False,-826.75
barely_developed_loss,1D,stability,le,0.19671842966445863,0.5,,,,,414,0.503037667071689,36,135,94,185,-50.30045537236089,99.22057692771706,-48.92012155535619,0.08695652173913043,124,0.5232067510548524,15,44,31,49,-46.58561726771735,65.68261553914745,-19.096998271430095,0.12096774193548387,False,-828.5
severe_mae_loss,1D,reliability_win,ge,0.34629591770185414,0.7,,,,,247,0.3001215066828676,19,132,49,66,-44.00692308857223,61.40965475285752,-17.402731664285287,0.07692307692307693,72,0.3037974683544304,7,40,18,14,-40.19737943821645,47.919872295359355,-7.7224928571429015,0.09722222222222222,False,-828.75
severe_mae_loss,1D,reliability_strategy_win,le,0.2792262732483457,0.4,,,,,329,0.3997569866342649,20,112,66,151,-63.01432473307573,99.85866335271729,-36.84433861964154,0.060790273556231005,132,0.5569620253164557,11,49,33,50,-70.93156876414848,93.05949024986428,-22.127921485715795,0.08333333333333333,False,-829.25
barely_developed_loss,1D,reliability_asset_strategy_win,ge,0.40072083424055294,0.7,,,,,271,0.3292831105710814,24,141,51,79,-51.650832260000826,69.78275592428609,-18.13192366428527,0.08856088560885608,71,0.29957805907172996,10,40,17,14,-40.602735152502454,47.07747800964509,-6.474742857142642,0.14084507042253522,False,-837.5
barely_developed_loss,1D,rank_score,le,0.44349626195741826,0.5,,,,,412,0.5006075334143378,36,133,89,190,-41.96174456521803,87.11303683485973,-45.15129226964171,0.08737864077669903,130,0.5485232067510548,16,47,35,48,-29.528783154500942,49.63642606878757,-20.107642914286615,0.12307692307692308,False,-839.5
severe_mae_loss,1D,trailing_win_rate,ge,0.4057971014492754,0.7,,,,,255,0.30984204131227217,18,131,49,75,-41.13433026000066,59.35647306714289,-18.22214280714223,0.07058823529411765,71,0.29957805907172996,6,41,17,13,-41.035758723931146,47.51050158107379,-6.474742857142642,0.08450704225352113,False,-843.5
barely_developed_loss,1D,reliability_asset_strategy_win,le,0.3265411458233644,0.5,,,,,419,0.5091130012150669,35,133,92,194,-55.390294618789056,105.18783331700222,-49.79753869821318,0.08353221957040573,131,0.5527426160337553,13,46,31,54,-51.78449467843204,71.66354223557637,-19.87904755714435,0.09923664122137404,False,-854.5
barely_developed_loss,1D,reliability_win,le,0.29776452395286457,0.5,,,,,412,0.5006075334143378,33,132,87,193,-52.02125182950388,99.45514481343116,-47.433892983927294,0.08009708737864078,127,0.5358649789029536,12,46,28,53,-53.64034382128909,71.61068709271909,-17.970343271430004,0.09448818897637795,False,-859.75
barely_developed_loss,1D,decision_hour,le,15.0,0.5,,,,,449,0.5455650060753341,32,154,78,217,-56.80994412807374,98.60641389771678,-41.79646976964304,0.07126948775055679,106,0.4472573839662447,10,33,24,49,-21.999978731999743,37.57927203914269,-15.579293307142947,0.09433962264150944,False,-862.75
barely_developed_loss,1D,decision_hour,ge,20.0,0.7,,,,,260,0.3159173754556501,32,135,68,57,-56.62719824000256,85.9041971900003,-29.276998949997736,0.12307692307692308,88,0.37130801687763715,14,53,24,11,-69.56889829536374,82.59258722393582,-13.023688928572081,0.1590909090909091,False,-871.0
severe_mae_loss,1D,reliability_asset_strategy_win,ge,0.40072083424055294,0.7,,,,,271,0.3292831105710814,20,141,51,79,-51.650832260000826,69.78275592428609,-18.13192366428527,0.07380073800738007,71,0.29957805907172996,6,40,17,14,-40.602735152502454,47.07747800964509,-6.474742857142642,0.08450704225352113,False,-873.5
barely_developed_loss,1D,quality,ge,0.7995731733677752,0.6,,,,,329,0.3997569866342649,26,140,56,133,-74.03524295928767,102.66634396642905,-28.631101007141403,0.0790273556231003,95,0.4008438818565401,8,42,16,37,-68.13847033557443,80.77314182129004,-12.63467148571561,0.08421052631578947,False,-876.0
severe_mae_loss,1D,reliability_expected_r,le,0.11973611964320728,0.5,,,,,413,0.5018226002430134,23,135,96,182,-33.651044182361645,82.62086397343201,-48.96981979107038,0.05569007263922518,114,0.4810126582278481,6,39,28,47,-23.31427786664234,40.45446078092983,-17.140182914287486,0.05263157894736842,False,-878.75
barely_developed_loss,1D,rank_score,ge,0.47499746846600327,0.6,,,,,329,0.3997569866342649,32,161,58,110,-66.78314676785911,91.77340412500122,-24.990257357142113,0.0972644376899696,82,0.3459915611814346,11,37,20,25,-39.766869785716025,49.38400407143055,-9.617134285714522,0.13414634146341464,False,-880.75
severe_mae_loss,1D,expected_r,le,0.2023301025242247,0.5,,,,,413,0.5018226002430134,24,134,96,183,-41.442821225216775,90.00711158771624,-48.564290362499456,0.05811138014527845,110,0.4641350210970464,6,41,27,42,-46.128029777358556,60.990057763073054,-14.862027985714507,0.05454545454545454,False,-886.75
severe_mae_loss,1D,reliability_score,le,0.017944480852766842,0.5,,,,,412,0.5006075334143378,20,130,91,191,-46.777527579503996,96.58234249200277,-49.80481491249877,0.04854368932038835,123,0.5189873417721519,7,42,28,53,-28.860977535572953,47.818382235574504,-18.957404700001547,0.056910569105691054,False,-887.75
barely_developed_loss,1D,reliability_asset_strategy_mean_r,ge,0.23053020459079532,0.6,,,,,337,0.4094775212636695,32,165,59,113,-69.28806094643019,95.28613723214372,-25.998076285713523,0.09495548961424333,88,0.37130801687763715,13,37,27,24,-39.819008357144725,53.82640728571641,-14.00739892857168,0.14772727272727273,False,-888.25
severe_mae_loss,1D,trailing_win_rate,le,0.32545931758530183,0.5,,,,,412,0.5006075334143378,21,133,87,192,-56.46892046164716,104.12069880271717,-47.65177834107002,0.050970873786407765,125,0.5274261603375527,7,41,31,53,-44.9079609641459,64.78700852129025,-19.87904755714435,0.056,False,-889.25
barely_developed_loss,1D,expected_r,ge,0.28996695527258154,0.6,,,,,330,0.40097205346294046,34,158,62,110,-63.97456626785838,92.1109295535719,-28.13636328571353,0.10303030303030303,84,0.35443037974683544,10,40,20,24,-40.503908000001694,50.04253835714479,-9.538630357143095,0.11904761904761904,False,-893.5
severe_mae_loss,1D,quality,le,0.76,0.4,,,,,352,0.42770352369380316,29,143,87,122,-38.41508515286176,78.82732519714608,-40.41224004428435,0.08238636363636363,103,0.4345991561181435,10,45,37,21,-20.695845441787384,39.36567329893084,-18.66982785714345,0.0970873786407767,False,-898.75
barely_developed_loss,1D,reliability_expected_r,ge,0.1395124803801714,0.6,,,,,330,0.40097205346294046,30,167,53,110,-70.77647466785888,94.36132195357253,-23.58484728571366,0.09090909090909091,88,0.37130801687763715,13,37,27,24,-39.819008357144725,53.82640728571641,-14.00739892857168,0.14772727272727273,False,-900.5
barely_developed_loss,1D,reliability_asset_strategy_mean_r,le,0.1973429665689098,0.5,,,,,414,0.503037667071689,37,135,93,186,-40.19546567164694,87.58589846271718,-47.39043279107025,0.0893719806763285,130,0.5485232067510548,15,54,30,46,-55.49932352736042,74.37627176307628,-18.876948235715865,0.11538461538461539,False,-907.0
barely_developed_loss,1D,trailing_giveback,le,0.8494403079273415,0.4,,,,,330,0.40097205346294046,28,126,76,128,-37.00874759214259,74.46950172785681,-37.46075413571422,0.08484848484848485,122,0.5147679324894515,16,59,32,31,-78.32844144179153,97.26301812036489,-18.93457667857338,0.13114754098360656,False,-909.0
severe_mae_loss,1D,quality,ge,0.7995731733677752,0.6,,,,,329,0.3997569866342649,16,140,56,133,-74.03524295928767,102.66634396642905,-28.631101007141403,0.0486322188449848,95,0.4008438818565401,7,42,16,37,-68.13847033557443,80.77314182129004,-12.63467148571561,0.07368421052631578,False,-912.0
barely_developed_loss,1D,reliability_strategy_mean_r,ge,0.11197295753630912,0.6,,,,,376,0.456865127582017,31,149,66,161,-51.04475297142978,83.18943447142965,-32.14468149999988,0.08244680851063829,120,0.5063291139240507,12,45,28,47,-57.8457992178588,76.727567075003,-18.881767857144215,0.1,False,-915.0
severe_mae_loss,1D,stability,le,0.19671842966445863,0.5,,,,,414,0.503037667071689,23,135,94,185,-50.30045537236089,99.22057692771706,-48.92012155535619,0.05555555555555555,124,0.5232067510548524,7,44,31,49,-46.58561726771735,65.68261553914745,-19.096998271430095,0.056451612903225805,False,-915.5
severe_mae_loss,1D,decision_hour,ge,20.0,0.7,,,,,260,0.3159173754556501,27,135,68,57,-56.62719824000256,85.9041971900003,-29.276998949997736,0.10384615384615385,88,0.37130801687763715,9,53,24,11,-69.56889829536374,82.59258722393582,-13.023688928572081,0.10227272727272728,False,-916.0
severe_mae_loss,1D,rank_score,ge,0.47499746846600327,0.6,,,,,329,0.3997569866342649,21,161,58,110,-66.78314676785911,91.77340412500122,-24.990257357142113,0.06382978723404255,82,0.3459915611814346,10,37,20,25,-39.766869785716025,49.38400407143055,-9.617134285714522,0.12195121951219512,False,-919.75
severe_mae_loss,1D,reliability_asset_strategy_win,le,0.3265411458233644,0.5,,,,,419,0.5091130012150669,25,133,92,194,-55.390294618789056,105.18783331700222,-49.79753869821318,0.059665871121718374,131,0.5527426160337553,7,46,31,54,-51.78449467843204,71.66354223557637,-19.87904755714435,0.05343511450381679,False,-920.5
severe_mae_loss,1D,decision_hour,le,15.0,0.5,,,,,449,0.5455650060753341,17,154,78,217,-56.80994412807374,98.60641389771678,-41.79646976964304,0.0378619153674833,106,0.4472573839662447,7,33,24,49,-21.999978731999743,37.57927203914269,-15.579293307142947,0.0660377358490566,False,-925.75
severe_mae_loss,1D,reliability_win,le,0.29776452395286457,0.5,,,,,412,0.5006075334143378,23,132,87,193,-52.02125182950388,99.45514481343116,-47.433892983927294,0.055825242718446605,127,0.5358649789029536,6,46,28,53,-53.64034382128909,71.61068709271909,-17.970343271430004,0.047244094488188976,False,-925.75
severe_mae_loss,1D,rank_score,le,0.44349626195741826,0.5,,,,,412,0.5006075334143378,23,133,89,190,-41.96174456521803,87.11303683485973,-45.15129226964171,0.055825242718446605,130,0.5485232067510548,8,47,35,48,-29.528783154500942,49.63642606878757,-20.107642914286615,0.06153846153846154,False,-926.5
severe_mae_loss,1D,reliability_asset_strategy_mean_r,ge,0.23053020459079532,0.6,,,,,337,0.4094775212636695,21,165,59,113,-69.28806094643019,95.28613723214372,-25.998076285713523,0.06231454005934718,88,0.37130801687763715,11,37,27,24,-39.819008357144725,53.82640728571641,-14.00739892857168,0.125,False,-933.25
severe_mae_loss,1D,expected_r,ge,0.28996695527258154,0.6,,,,,330,0.40097205346294046,22,158,62,110,-63.97456626785838,92.1109295535719,-28.13636328571353,0.06666666666666667,84,0.35443037974683544,9,40,20,24,-40.503908000001694,50.04253835714479,-9.538630357143095,0.10714285714285714,False,-935.5
barely_developed_loss,1D,quality,le,0.7747002262330679,0.5,,,,,412,0.5006075334143378,45,162,101,149,-41.8066602180746,89.79758078771663,-47.990920569642036,0.10922330097087378,121,0.510548523206751,20,52,41,28,-24.916869656073693,45.895552513217176,-20.978682857143482,0.1652892561983471,False,-942.25
barely_developed_loss,1D,reliability_strategy_win,le,0.30622738525995047,0.5,,,,,436,0.5297691373025516,34,145,91,200,-71.41383155093304,120.06150517771735,-48.647673626784304,0.0779816513761468,137,0.5780590717299579,15,52,34,51,-74.51740647843447,96.72044796415028,-22.20304148571582,0.10948905109489052,False,-947.25
barely_developed_loss,1D,reliability_strategy_win,ge,0.3073463268365817,0.6,,,,,340,0.4131227217496962,34,162,69,109,-52.62451154214395,83.14678799214346,-30.522276449999513,0.1,100,0.4219409282700422,14,47,26,27,-25.281346156070626,37.757511870356616,-12.476165714285981,0.14,False,-948.0
severe_mae_loss,1D,reliability_expected_r,ge,0.1395124803801714,0.6,,,,,330,0.40097205346294046,16,167,53,110,-70.77647466785888,94.36132195357253,-23.58484728571366,0.048484848484848485,88,0.37130801687763715,11,37,27,24,-39.819008357144725,53.82640728571641,-14.00739892857168,0.125,False,-954.5
barely_developed_loss,1D,trailing_giveback,ge,0.8576054056457244,0.5,,,,,414,0.503037667071689,38,182,74,158,-90.04155838307656,124.43828152414683,-34.396723141070275,0.09178743961352658,100,0.4219409282700422,11,35,26,39,-17.015470478427872,32.13515814271336,-15.119687664285486,0.11,False,-956.5
barely_developed_loss,1D,stability,ge,0.2566054712996296,0.6,,,,,329,0.3997569866342649,32,160,60,109,-62.48581452071529,89.39497518500066,-26.909160664285377,0.0972644376899696,90,0.379746835443038,10,46,20,24,-46.914535065359054,56.45316542250215,-9.538630357143095,0.1111111111111111,False,-956.75
barely_developed_loss,1D,decision_hour,ge,18.0,0.6,,,,,330,0.40097205346294046,40,156,82,92,-65.38583855428963,102.0316300757163,-36.64579152142664,0.12121212121212122,111,0.46835443037974683,19,58,32,21,-72.90824833107733,90.13674222393585,-17.228493892858523,0.17117117117117117,False,-964.25
barely_developed_loss,1D,reliability_strategy_mean_r,le,0.10973021099308534,0.4,,,,,366,0.44471445929526127,37,158,86,122,-63.383106993643466,103.6292870797133,-40.246180086069806,0.10109289617486339,117,0.4936708860759494,17,54,32,31,-41.95295341664632,57.75039275950391,-15.797439342857587,0.1452991452991453,False,-971.75
barely_developed_loss,1D,reliability_score,le,0.07922181291414032,0.6,,,,,494,0.6002430133657352,42,160,105,229,-70.08285112236159,125.20651132057459,-55.123660198213,0.08502024291497975,141,0.5949367088607594,16,50,37,54,-55.67881355343195,79.70248575343346,-24.023672200001524,0.11347517730496454,False,-976.75
barely_developed_loss,1D,reliability_asset_strategy_win,ge,0.3544731173197028,0.6,,,,,329,0.3997569866342649,34,169,65,95,-60.84515344928752,86.92869625642993,-26.0835428071424,0.1033434650455927,93,0.3924050632911392,13,47,22,24,-43.4259755096445,53.73145050964479,-10.305475000000284,0.13978494623655913,False,-977.5
severe_mae_loss,1D,trailing_giveback,le,0.8494403079273415,0.4,,,,,330,0.40097205346294046,15,126,76,128,-37.00874759214259,74.46950172785681,-37.46075413571422,0.045454545454545456,122,0.5147679324894515,11,59,32,31,-78.32844144179153,97.26301812036489,-18.93457667857338,0.09016393442622951,False,-978.0
barely_developed_loss,1D,reliability_win,le,0.3182110471300351,0.6,,,,,494,0.6002430133657352,40,158,104,232,-66.49920184378988,123.2040200420029,-56.70481819821303,0.08097165991902834,143,0.6033755274261603,16,51,38,54,-55.496571410574816,79.87030361057633,-24.37373220000152,0.11188811188811189,False,-983.25
barely_developed_loss,1D,trailing_win_rate,ge,0.3626943005181347,0.6,,,,,330,0.40097205346294046,35,166,66,98,-60.94816093142999,87.56448231000064,-26.616321378570664,0.10606060606060606,96,0.4050632911392405,13,50,22,24,-45.01499908107314,55.320474081073435,-10.305475000000284,0.13541666666666666,False,-987.5
severe_mae_loss,1D,reliability_strategy_win,le,0.30622738525995047,0.5,,,,,436,0.5297691373025516,28,145,91,200,-71.41383155093304,120.06150517771735,-48.647673626784304,0.06422018348623854,137,0.5780590717299579,11,52,34,51,-74.51740647843447,96.72044796415028,-22.20304148571582,0.08029197080291971,False,-989.25
severe_mae_loss,1D,reliability_strategy_mean_r,ge,0.11197295753630912,0.6,,,,,376,0.456865127582017,14,149,66,161,-51.04475297142978,83.18943447142965,-32.14468149999988,0.03723404255319149,120,0.5063291139240507,8,45,28,47,-57.8457992178588,76.727567075003,-18.881767857144215,0.06666666666666667,False,-990.0
barely_developed_loss,1D,reliability_win,ge,0.3182110471300351,0.6,,,,,329,0.3997569866342649,34,171,63,95,-64.15487902071602,88.94012768500096,-24.785248664284936,0.1033434650455927,94,0.39662447257383965,13,48,22,24,-44.30218122393028,54.60765622393057,-10.305475000000284,0.13829787234042554,False,-993.75
severe_mae_loss,1D,stability,ge,0.2566054712996296,0.6,,,,,329,0.3997569866342649,20,160,60,109,-62.48581452071529,89.39497518500066,-26.909160664285377,0.060790273556231005,90,0.379746835443038,9,46,20,24,-46.914535065359054,56.45316542250215,-9.538630357143095,0.1,False,-998.75
barely_developed_loss,1D,reliability_asset_strategy_win,le,0.3544731173197028,0.6,,,,,494,0.6002430133657352,40,160,102,232,-69.80892741521836,125.21545147057392,-55.406524055355575,0.08097165991902834,144,0.6075949367088608,16,52,38,54,-56.37277712486061,80.7465093248621,-24.37373220000152,0.1111111111111111,False,-999.5
barely_developed_loss,1D,reliability_score,ge,0.07922181291414032,0.6,,,,,329,0.3997569866342649,32,169,62,98,-60.5712297421443,86.93763640642928,-26.36640666428497,0.0972644376899696,96,0.4050632911392405,13,49,23,24,-44.11993908107315,54.775474081073426,-10.655535000000276,0.13541666666666666,False,-1000.25
barely_developed_loss,1D,trailing_win_rate,le,0.3626943005181347,0.6,,,,,496,0.6026731470230863,39,166,101,229,-72.54719493307618,127.42094041700348,-54.87374548392731,0.07862903225806452,141,0.5949367088607594,16,49,38,54,-54.78375355343195,79.15748575343348,-24.37373220000152,0.11347517730496454,False,-1002.25
barely_developed_loss,1D,reliability_strategy_mean_r,ge,0.11093802037669297,0.5,,,,,457,0.5552855407047388,37,171,81,205,-67.27097387086242,108.51486064729056,-41.24388677642816,0.08096280087527352,120,0.5063291139240507,12,45,28,47,-57.8457992178588,76.727567075003,-18.881767857144215,0.1,False,-1005.25
severe_mae_loss,1D,reliability_asset_strategy_mean_r,le,0.1973429665689098,0.5,,,,,414,0.503037667071689,24,135,93,186,-40.19546567164694,87.58589846271718,-47.39043279107025,0.057971014492753624,130,0.5485232067510548,5,54,30,46,-55.49932352736042,74.37627176307628,-18.876948235715865,0.038461538461538464,False,-1006.0
severe_mae_loss,1D,trailing_giveback,ge,0.8576054056457244,0.5,,,,,414,0.503037667071689,29,182,74,158,-90.04155838307656,124.43828152414683,-34.396723141070275,0.07004830917874397,100,0.4219409282700422,7,35,26,39,-17.015470478427872,32.13515814271336,-15.119687664285486,0.07,False,-1007.5
barely_developed_loss,1D,stability,le,0.2566054712996296,0.6,,,,,494,0.6002430133657352,42,169,107,218,-68.1682663437906,122.7491725420032,-54.5809061982126,0.08502024291497975,147,0.620253164556962,19,53,40,54,-52.88421756914606,78.02479441200475,-25.140576842858703,0.1292517006802721,False,-1020.25
severe_mae_loss,1D,reliability_strategy_win,ge,0.3073463268365817,0.6,,,,,340,0.4131227217496962,21,162,69,109,-52.62451154214395,83.14678799214346,-30.522276449999513,0.061764705882352944,100,0.4219409282700422,7,47,26,27,-25.281346156070626,37.757511870356616,-12.476165714285981,0.07,False,-1029.0
barely_developed_loss,1D,trailing_giveback,le,0.8576054056457244,0.5,,,,,412,0.5006075334143378,36,149,94,169,-40.60154408857212,87.95215923857131,-47.35061514999921,0.08737864077669903,137,0.5780590717299579,18,64,34,39,-82.78328215607723,102.34280169179355,-19.559519535716316,0.13138686131386862,False,-1029.25
barely_developed_loss,1D,quality,ge,0.7747002262330679,0.5,,,,,412,0.5006075334143378,30,167,67,178,-88.66045054964557,122.34656693928723,-33.686116389641654,0.07281553398058252,116,0.48945147679324896,9,47,19,50,-74.88188297843142,88.58240732128974,-13.700524342858321,0.07758620689655173,False,-1032.0
severe_mae_loss,1D,reliability_strategy_mean_r,le,0.10973021099308534,0.4,,,,,366,0.44471445929526127,29,158,86,122,-63.383106993643466,103.6292870797133,-40.246180086069806,0.07923497267759563,117,0.4936708860759494,10,54,32,31,-41.95295341664632,57.75039275950391,-15.797439342857587,0.08547008547008547,False,-1037.75
severe_mae_loss,1D,decision_hour,ge,18.0,0.6,,,,,330,0.40097205346294046,31,156,82,92,-65.38583855428963,102.0316300757163,-36.64579152142664,0.09393939393939393,111,0.46835443037974683,11,58,32,21,-72.90824833107733,90.13674222393585,-17.228493892858523,0.0990990990990991,False,-1039.25
severe_mae_loss,1D,quality,le,0.7747002262330679,0.5,,,,,412,0.5006075334143378,31,162,101,149,-41.8066602180746,89.79758078771663,-47.990920569642036,0.07524271844660194,121,0.510548523206751,10,52,41,28,-24.916869656073693,45.895552513217176,-20.978682857143482,0.08264462809917356,False,-1044.25
severe_mae_loss,1D,reliability_asset_strategy_win,ge,0.3544731173197028,0.6,,,,,329,0.3997569866342649,21,169,65,95,-60.84515344928752,86.92869625642993,-26.0835428071424,0.06382978723404255,93,0.3924050632911392,8,47,22,24,-43.4259755096445,53.73145050964479,-10.305475000000284,0.08602150537634409,False,-1046.5
severe_mae_loss,1D,reliability_win,le,0.3182110471300351,0.6,,,,,494,0.6002430133657352,28,158,104,232,-66.49920184378988,123.2040200420029,-56.70481819821303,0.05668016194331984,143,0.6033755274261603,10,51,38,54,-55.496571410574816,79.87030361057633,-24.37373220000152,0.06993006993006994,False,-1055.25
severe_mae_loss,1D,trailing_win_rate,ge,0.3626943005181347,0.6,,,,,330,0.40097205346294046,22,166,66,98,-60.94816093142999,87.56448231000064,-26.616321378570664,0.06666666666666667,96,0.4050632911392405,8,50,22,24,-45.01499908107314,55.320474081073435,-10.305475000000284,0.08333333333333333,False,-1056.5
severe_mae_loss,1D,reliability_score,ge,0.07922181291414032,0.6,,,,,329,0.3997569866342649,21,169,62,98,-60.5712297421443,86.93763640642928,-26.36640666428497,0.06382978723404255,96,0.4050632911392405,9,49,23,24,-44.11993908107315,54.775474081073426,-10.655535000000276,0.09375,False,-1057.25
severe_mae_loss,1D,reliability_score,le,0.07922181291414032,0.6,,,,,494,0.6002430133657352,28,160,105,229,-70.08285112236159,125.20651132057459,-55.123660198213,0.05668016194331984,141,0.5949367088607594,9,50,37,54,-55.67881355343195,79.70248575343346,-24.023672200001524,0.06382978723404255,False,-1060.75
barely_developed_loss,1D,reliability_strategy_mean_r,le,0.11093802037669297,0.5,,,,,447,0.543134872417983,43,180,101,166,-79.60932789307611,128.9547132555742,-49.3453853624981,0.09619686800894854,117,0.4936708860759494,17,54,32,31,-41.95295341664632,57.75039275950391,-15.797439342857587,0.1452991452991453,False,-1062.0
severe_mae_loss,1D,reliability_win,ge,0.3182110471300351,0.6,,,,,329,0.3997569866342649,21,171,63,95,-64.15487902071602,88.94012768500096,-24.785248664284936,0.06382978723404255,94,0.39662447257383965,8,48,22,24,-44.30218122393028,54.60765622393057,-10.305475000000284,0.0851063829787234,False,-1062.75
barely_developed_loss,1D,decision_hour,le,18.0,0.6,,,,,509,0.6184690157958688,34,178,85,246,-69.5025287245023,114.34680406557362,-44.84427534107134,0.06679764243614932,136,0.5738396624472574,11,45,30,61,-32.48961255342773,51.363811467713916,-18.87419891428618,0.08088235294117647,False,-1065.25
severe_mae_loss,1D,reliability_asset_strategy_win,le,0.3544731173197028,0.6,,,,,494,0.6002430133657352,28,160,102,232,-69.80892741521836,125.21545147057392,-55.406524055355575,0.05668016194331984,144,0.6075949367088608,10,52,38,54,-56.37277712486061,80.7465093248621,-24.37373220000152,0.06944444444444445,False,-1071.5
barely_developed_loss,1D,trailing_giveback,ge,0.8494403079273415,0.4,,,,,497,0.6038882138517618,46,204,91,202,-94.36369190093461,138.39300462771834,-44.02931272678376,0.0925553319919517,115,0.48523206751054854,13,40,28,47,-21.470311192713588,37.214941714142014,-15.744630521428427,0.11304347826086956,False,-1073.0
barely_developed_loss,1D,reliability_strategy_mean_r,ge,0.10973021099308534,0.4,,,,,498,0.6051032806804374,39,187,85,226,-77.7302698387195,121.92746997229074,-44.197200133571265,0.0783132530120482,120,0.5063291139240507,12,45,28,47,-57.8457992178588,76.727567075003,-18.881767857144215,0.1,False,-1073.5
severe_mae_loss,1D,quality,ge,0.7747002262330679,0.5,,,,,412,0.5006075334143378,18,167,67,178,-88.66045054964557,122.34656693928723,-33.686116389641654,0.043689320388349516,116,0.48945147679324896,8,47,19,50,-74.88188297843142,88.58240732128974,-13.700524342858321,0.06896551724137931,False,-1074.0
severe_mae_loss,1D,trailing_win_rate,le,0.3626943005181347,0.6,,,,,496,0.6026731470230863,27,166,101,229,-72.54719493307618,127.42094041700348,-54.87374548392731,0.05443548387096774,141,0.5949367088607594,10,49,38,54,-54.78375355343195,79.15748575343348,-24.37373220000152,0.07092198581560284,False,-1074.25
barely_developed_loss,1D,reliability_asset_strategy_mean_r,ge,0.1973429665689098,0.5,,,,,412,0.5006075334143378,37,195,74,143,-91.2567345071446,125.35636857857232,-34.099634071427715,0.08980582524271845,107,0.45147679324894513,14,45,30,32,-44.29942910714468,60.101688071430615,-15.802258964285935,0.1308411214953271,False,-1074.75
severe_mae_loss,1D,reliability_strategy_mean_r,ge,0.11093802037669297,0.5,,,,,457,0.5552855407047388,20,171,81,205,-67.27097387086242,108.51486064729056,-41.24388677642816,0.0437636761487965,120,0.5063291139240507,8,45,28,47,-57.8457992178588,76.727567075003,-18.881767857144215,0.06666666666666667,False,-1080.25
barely_developed_loss,1D,reliability_expected_r,le,0.1395124803801714,0.6,,,,,495,0.6014580801944107,44,163,114,218,-59.940199053789854,117.84541863057417,-57.90521957678431,0.08888888888888889,149,0.6286919831223629,16,62,33,54,-59.97974427736038,80.65155254879049,-20.67180827143012,0.10738255033557047,False,-1081.0
barely_developed_loss,1D,expected_r,le,0.28996695527258154,0.6,,,,,497,0.6038882138517618,40,172,105,220,-66.77397888236182,120.12768245914626,-53.353703576784454,0.08048289738430583,153,0.6455696202531646,19,59,40,54,-59.294844634503406,84.43542147736213,-25.140576842858703,0.12418300653594772,False,-1088.5
barely_developed_loss,1D,rank_score,le,0.47499746846600327,0.6,,,,,494,0.6002430133657352,42,168,109,217,-63.87093409664678,120.37074360200266,-56.49980950535586,0.08502024291497975,155,0.6540084388185654,18,62,40,53,-60.031882848789074,85.09395576307634,-25.06207291428728,0.11612903225806452,False,-1096.25
barely_developed_loss,1D,reliability_asset_strategy_mean_r,le,0.23053020459079532,0.6,,,,,496,0.6026731470230863,44,167,112,217,-62.806207025218576,120.05479795914586,-57.24859093392729,0.08870967741935484,149,0.6286919831223629,16,62,33,54,-59.97974427736038,80.65155254879049,-20.67180827143012,0.10738255033557047,False,-1097.25
barely_developed_loss,1D,reliability_strategy_win,ge,0.30622738525995047,0.5,,,,,414,0.503037667071689,40,200,80,134,-69.8074274564303,103.74606640642976,-33.93863894999947,0.0966183574879227,100,0.4219409282700422,14,47,26,27,-25.281346156070626,37.757511870356616,-12.476165714285981,0.14,False,-1100.5
barely_developed_loss,1D,quality,le,0.7995731733677752,0.6,,,,,494,0.6002430133657352,48,189,111,194,-56.61883790521823,109.4778037605748,-52.85896585535658,0.09716599190283401,142,0.5991561181434599,21,57,44,41,-31.660282298930674,53.704818013216865,-22.04453571428619,0.14788732394366197,False,-1101.0
barely_developed_loss,1D,reliability_strategy_mean_r,le,0.11197295753630912,0.6,,,,,504,0.6123936816524909,48,193,118,193,-76.57232862521906,134.41607927343128,-57.843750648212236,0.09523809523809523,117,0.4936708860759494,17,54,32,31,-41.95295341664632,57.75039275950391,-15.797439342857587,0.1452991452991453,False,-1113.25
severe_mae_loss,1D,reliability_asset_strategy_mean_r,ge,0.1973429665689098,0.5,,,,,412,0.5006075334143378,25,195,74,143,-91.2567345071446,125.35636857857232,-34.099634071427715,0.06067961165048544,107,0.45147679324894513,13,45,30,32,-44.29942910714468,60.101688071430615,-15.802258964285935,0.12149532710280374,False,-1116.75
